Date,Open,High,Low,Close,Volume,Adj Close
2000-01-03,47.6875,49.0,47.6875,48.625,5055000,15.174212
2000-01-04,48.625,49.75,48.0,48.0,6181400,14.97917
2000-01-05,48.0,50.1875,48.0,49.125,6398600,15.330245
2000-01-06,50.5625,52.25,50.5625,51.625,5140600,16.11041
2000-01-07,52.75,55.125,52.75,53.3125,6360200,16.637021
2000-01-10,53.3125,54.5625,51.5,51.5625,3682200,16.090906
2000-01-11,51.5625,53.1875,50.75,50.75,3945600,15.837352
2000-01-12,51.125,52.3125,51.125,51.625,3401000,16.11041
2000-01-13,52.0625,53.375,52.0625,52.1875,3129400,16.285947
2000-01-14,52.1875,52.875,51.875,51.9375,3044400,16.20793
2000-01-18,51.75,51.75,49.875,49.9375,4054200,15.681928
2000-01-19,49.9375,50.6875,49.3125,49.3125,3424600,15.485658
2000-01-20,49.3125,49.9375,47.0625,47.125,4279200,14.798715
2000-01-21,47.125,47.9375,45.625,47.375,5000000,14.877223
2000-01-24,47.25,47.25,45.0625,45.3125,5385600,14.229534
2000-01-25,45.0,45.0,42.5625,43.625,6084200,13.699606
2000-01-26,43.625,45.6875,43.375,44.9375,4188200,14.111772
2000-01-27,44.9375,45.5625,44.0,44.5625,3340800,13.994011
2000-01-28,44.5625,45.1875,43.5,43.5,4851600,13.660353
2000-01-31,43.5,43.9375,42.4375,42.4375,3677000,13.326695
2000-02-01,42.75,44.0625,42.75,43.1875,2930200,13.562218
2000-02-02,43.1875,44.75,42.875,43.4375,2933600,13.640726
2000-02-03,43.25,43.25,42.125,42.3125,4343400,13.287441
2000-02-04,42.3125,42.8125,41.25,42.3125,4122000,13.287441
2000-02-07,41.8125,41.8125,40.75,41.25,4089800,12.953783
2000-02-08,41.25,41.5,40.0,41.0,5848400,12.875275
2000-02-09,41.0,41.1875,39.125,39.125,5934800,12.286467
2000-02-10,39.125,39.5625,37.625,38.0625,5807400,11.952809
2000-02-11,37.875,37.875,34.875,36.0,11944800,11.305119
2000-02-14,36.25,38.9375,36.25,38.625,6787800,12.129451
2000-02-15,38.625,40.75,38.625,40.0,6048200,12.561244
2000-02-16,40.0,40.625,38.8125,39.1875,3881400,12.306094
2000-02-17,39.125,39.125,37.6875,38.6875,3824200,12.149078
2000-02-18,38.375,38.375,37.375,37.6875,3017800,11.835047
2000-02-22,37.6875,38.875,37.5,38.3125,4028800,12.031316
2000-02-23,38.3125,38.6875,37.1875,37.8125,4894400,11.874301
2000-02-24,37.8125,37.875,36.25,36.25,4488200,11.383627
2000-02-25,36.25,37.5,35.875,36.0,4139800,11.305119
2000-02-28,36.0,36.625,35.375,35.5625,3319200,11.167731
2000-02-29,35.5625,36.4375,35.0,35.0625,4805800,11.010715
2000-03-01,35.0625,35.8125,34.875,34.875,4841600,10.951834
2000-03-02,34.875,35.0,34.1875,34.4375,3956000,10.814446
2000-03-03,34.5,37.3125,34.5,36.375,4805800,11.422881
2000-03-06,36.4375,38.0,36.4375,36.6875,5260400,11.521016
2000-03-07,36.5,36.5,33.5,33.8125,8780800,10.618176
2000-03-08,34.625,36.4375,34.625,34.9375,5772000,10.971461
2000-03-09,34.9375,35.375,34.25,35.25,4904400,11.069596
2000-03-10,35.25,36.75,34.8125,35.6875,5335400,11.206985
2000-03-13,35.6875,36.125,35.0,35.625,3304800,11.187358
2000-03-14,35.75,37.1875,35.75,35.8125,6545400,11.246239
2000-03-15,35.8125,39.0625,35.625,38.25,6827400,12.011689
2000-03-16,38.9375,41.625,38.9375,40.6875,7723400,12.77714
2000-03-17,40.3125,40.3125,39.0625,39.625,4798800,12.443482
2000-03-20,39.625,40.5625,38.4375,38.5,4407600,12.090197
2000-03-21,38.5,40.0625,38.4375,39.8125,3065800,12.502363
2000-03-22,39.625,39.625,38.75,38.9375,2487200,12.227586
2000-03-23,39.25,40.1875,39.25,39.5625,3596000,12.423855
2000-03-24,39.5625,40.0,39.25,39.5,2277600,12.404228
2000-03-27,39.5,40.625,39.0,39.0625,2241200,12.26684
2000-03-28,39.0625,39.125,38.3125,38.3125,2619200,12.031316
2000-03-29,38.3125,39.5625,37.6875,39.0,3778000,12.247213
2000-03-30,39.0,41.3125,38.875,40.75,4877800,12.796767
2000-03-31,40.75,41.125,39.3125,39.4375,4850400,12.384601
2000-04-03,39.4375,42.25,39.4375,41.875,4664200,13.150052
2000-04-04,41.875,44.125,40.875,43.4375,7259000,13.640726
2000-04-05,43.4375,43.875,42.25,42.4375,3759200,13.326695
2000-04-06,42.4375,43.625,42.25,42.3125,2104800,13.287441
2000-04-07,42.3125,42.4375,41.25,41.375,2937400,12.993037
2000-04-10,41.375,42.125,41.125,41.4375,1890600,13.012663
2000-04-11,41.625,43.25,41.625,42.0625,3531600,13.208933
2000-04-12,42.75,44.75,42.75,43.4375,4224400,13.640726
