Date,Open,High,Low,Close,Volume,Adj Close
2000-01-03,46.499964,46.624966,45.249964,45.312465,1862200,9.972328
2000-01-04,44.874963,45.249964,44.187467,44.437466,1472800,9.77976
2000-01-05,44.687465,44.937464,43.187467,43.624969,4075900,9.600946
2000-01-06,43.749966,45.624965,43.249968,45.124967,2719800,9.931064
2000-01-07,45.499963,45.812463,44.999965,45.124967,1762700,9.931064
2000-01-10,45.312465,45.312465,44.562463,44.999965,1504600,9.903554
2000-01-11,44.999965,45.249964,44.499967,44.937464,1113900,9.889799
2000-01-12,44.687465,44.874963,43.874968,44.062465,2253100,9.69723
2000-01-13,44.624964,44.687465,43.999965,44.124966,1937700,9.710985
2000-01-14,44.124966,44.124966,42.999969,43.749966,1109700,9.628455
2000-01-18,43.562468,44.499967,43.562468,44.437466,1537400,9.77976
2000-01-19,44.812467,44.812467,43.624969,44.062465,1476200,9.69723
2000-01-20,43.874968,43.874968,42.374969,42.812466,1220700,9.422131
2000-01-21,43.187467,43.687465,42.249967,42.687469,3327200,9.394622
2000-01-24,43.062465,43.187467,41.499968,41.749967,2305000,9.188297
2000-01-25,42.062469,42.562467,41.187468,42.249967,1500100,9.298337
2000-01-26,42.499966,42.499966,40.749969,41.187468,2370600,9.064503
2000-01-27,41.187468,41.187468,39.937468,40.49997,1421700,8.913199
2000-01-28,40.437469,40.687468,39.24997,39.87497,1373900,8.775649
2000-01-31,39.74997,40.999967,39.24997,40.874968,2060500,8.995728
2000-02-01,40.874968,41.124969,39.937468,40.687468,1687200,8.954463
2000-02-02,40.49997,41.374968,39.812469,40.124969,1265800,8.830669
2000-02-03,40.124969,40.374968,39.312469,39.37497,3274400,8.66561
2000-02-04,39.124971,39.312469,38.43747,38.999971,1904400,8.58308
2000-02-07,39.999969,40.124969,39.56247,39.999969,3260000,8.803159
2000-02-08,40.562468,40.562468,38.62497,38.999971,2183300,8.58308
2000-02-09,39.74997,39.74997,37.874971,38.12497,2013500,8.390511
2000-02-10,38.187471,39.37497,37.81247,37.99997,2925200,8.363001
2000-02-11,38.249969,38.31247,37.062471,37.437472,1501200,8.239207
2000-02-14,37.49997,38.12497,36.937471,37.624972,2618500,8.280472
2000-02-15,37.874971,38.43747,37.749972,38.249969,2552700,8.41802
2000-02-16,37.874971,39.624968,37.687471,39.499969,2294500,8.771082
2000-02-17,39.312469,39.74997,39.124971,39.499969,1993300,8.771082
2000-02-18,40.49997,40.49997,38.062471,38.74997,2608600,8.604543
2000-02-22,38.62497,39.312469,38.374971,39.06247,2752600,8.673934
2000-02-23,38.93747,38.93747,37.249971,37.562471,1451800,8.340855
2000-02-24,37.312472,37.49997,36.062473,36.249973,1428000,8.049411
2000-02-25,36.749971,37.312472,35.937473,36.87497,1366000,8.188194
2000-02-28,37.249971,37.874971,36.312472,37.124972,1779000,8.243707
2000-02-29,36.249973,38.43747,36.249973,38.12497,2259900,8.46576
2000-03-01,38.249969,38.687471,36.999972,38.687471,1948700,8.590665
2000-03-02,38.43747,38.93747,37.374971,38.062471,2347800,8.451882
2000-03-03,38.249969,38.249969,37.437472,38.12497,2870100,8.46576
2000-03-06,38.062471,38.499971,37.437472,38.499971,1397000,8.54903
2000-03-07,38.74997,40.562468,38.249969,40.49997,3291800,8.993135
2000-03-08,40.249968,41.187468,39.187469,40.437469,2580500,8.979257
2000-03-09,40.624969,40.749969,39.24997,40.249968,1437100,8.937622
2000-03-10,40.49997,41.249969,39.624968,39.74997,2117700,8.826596
2000-03-13,39.499969,40.437469,39.312469,39.437471,1715200,8.757204
2000-03-14,39.437471,39.437471,37.81247,39.437471,2528300,8.757204
2000-03-15,39.74997,39.999969,38.249969,39.999969,2453300,8.882109
2000-03-16,42.499966,43.812467,41.562469,43.124966,5167600,9.576023
2000-03-17,42.999969,43.374965,41.062468,41.437467,2753700,9.201309
2000-03-20,41.687468,41.812468,40.687468,41.562469,2147100,9.229066
2000-03-21,41.999968,43.499967,41.874969,43.499967,2259600,9.659293
2000-03-22,43.499967,43.937469,42.249967,42.562467,2838100,9.451119
2000-03-23,42.812466,42.999969,42.499966,42.624968,1461300,9.464997
2000-03-24,43.874968,44.124966,42.812466,42.937468,1903400,9.534389
2000-03-27,42.749965,43.374965,41.437467,42.999969,2046300,9.548267
2000-03-28,42.749965,43.562468,42.749965,43.124966,2024000,9.576023
2000-03-29,42.999969,44.749966,42.937468,44.437466,1986300,9.867468
2000-03-30,44.499967,46.062467,44.374965,45.624965,1988100,10.131155
2000-03-31,45.562464,47.124963,45.249964,46.249965,2379800,10.269938
2000-04-03,46.124963,46.999962,46.062467,46.499964,1769300,10.325451
2000-04-04,46.249965,47.062463,45.499963,46.124963,2629000,10.242181
2000-04-05,45.874964,46.499964,45.499963,45.624965,1474400,10.131155
2000-04-06,45.687466,46.812464,45.562464,46.562465,1252200,10.33933
2000-04-07,46.812464,46.812464,45.749967,46.062467,1292900,10.228304
2000-04-10,45.999966,46.187464,45.562464,45.687466,1649400,10.145034
2000-04-11,45.687466,47.124963,45.562464,46.874965,1380000,10.408721
2000-04-12,47.249965,48.749964,47.249965,47.937461,1662000,10.644652
